place_id,place_name,reviewer_name,rating_review,review_text,published_at,published_at_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,review_photos,user_id
86,Alun-Alun Purbalingga,Yovi Adhit Maulana,5.0,"Alun - Alun Purbalingga ini terletak dekat dengan SMA MUHAMADIYAH DAN SMPN 1 PURBALINGGA, alun alun ini tempatnya bersih dan asri, baru baru ini juga terdapat wahana mainan untuk anak kecil, sayanganya di alun alun ini tidak ada tempat toilet, terdapat dua pohon beringin, parkirannya juga luas, dekat alun alun juga terdapat masjid agung purbalingga,",4 bulan lalu,2023-08-02 03:28:56.384,1,10,69,https://www.google.com/maps/contrib/113036718823872991674/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWDg7AGxmFTUA7RG3MyjluiDxOAR3bdIgXvmS0IPjJnMvU=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipPsNkJkQkIOdQ3J2F5cFy265d0KSv_11A3Nwu-x=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMOU7Cw0Nq1C5ztr_s-dceCV9AmNZCzMFxlZRqY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPVm7iwhO8dqZZ_6wi000xIrixI5OVp7SqGUF3R=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzQ092H7umAYONRDXmDD_VD1SOm2QyE3jlRgki=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP7I2OMXUc9HROVEclPlnSrJSWJcZLioz5Xotf-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNZVTjtDeeba0Hwx1k8IOll-FHC9uOi2tR17ogr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNhlcIe5vvcKG2i21VhoDoB9z-Ut__JMA4efELi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOV8wee44GPWDmYk42jcT1aLr_GHXnqsfkARgIN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOkg_mOLfvFS6AjZaBUPnriI6BCcBZ4HtF0lEW7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP9_18KU4I8I2hYPbRX1MKdu_V1pG_Xrgj780p8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN2jQuq2-vjZTgOUaY_oVLw4wG576S4XRH3HZ2R=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNUbYV4WEqY0VdjI4MFC1bsz5Yq_zlexfsTBDqa=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOnkngE0OTpE7ggKnlqsD1OZKGcqT9Xzgjm1yOJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNDxZcY0L3Q7zHDW3auCjG5l1jxu71fObq_HdSF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOyl81cnDkpQsxG4jnX0fKPyYnHDioxjzYhCUUT=w150-h150-k-no-p']",56215
86,Alun-Alun Purbalingga,Raif D,5.0,"Tempatt yang sebagai simbol dari kabupaten kecil yang berada di Provinsi Jawa Tengah, yaituu Alun Alun Purbalingga , yang lokasinya sangat strategis, karena dekatt dengan masjid agung Purbalingga, Pendopo kabupaten, Penjara , dan sekolah sekolah yang berada di area kota, untukk alun alunnya Sangatta bersihh, nyamann untukk kita bersantai atau mungkin ingin jalan jalan santaii, terdapat fasilitas mainan untuk anak anak, Alun Alun ini cocok sekali jika kitaa pergi kesana pada saat malam hari, karena semua fasilitas dan hiasan lampuu akan menyala semua hingga akan tampak lebih indah, untuk area parkir yang berada di bagian sebrang jalan sangat pas untuk area parkir supaya tidak menggangu jalan raya, area parkir yang selalu aman karena dijaga oleh tukang parkir  yang setiap hari berjaga, sangat recommended tentunyaa untuk kita yang ingin bersantai dan melihat pemandangan tengah kota di Kabupaten Purbalingga.",4 bulan lalu,2023-08-02 13:29:50.357,1,15,99,https://www.google.com/maps/contrib/113570698557070869545/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXmT2kA2Secg-PcbVCMUKDRhC9-iB1FjKHOXlkwUjZrzvU=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipP5sIfTpArBZAF11TPTcxyhb4LHDVGPW6NMS4i0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNX-sgGE0rniGaFVZqecMH7tvHe5KEt5lN1XZsB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPz_F1eZEC-UAxN7jD5foSp_uwoesrigiGMato2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPD2QfTsIOJV7dhO3cB8FTV3bsiwY-yU6LuLf_P=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXmsg-NUBoV-8xxSmzJ528w52m-cARVR-a-Wfe=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMbfq2TQgErY911Vhph9DdI6akHTy_C6-9eHB5_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNInvjWcJcWMQUE4SWfxLSH8JseCrUEROCIXg1Y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNnguDlEvTCUhrj7iTeIN5JnMIiui9nywE7MMSJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMFGn4t3HLc2dUK10lSvQnSSP2OA0VamD1GkFKY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPWmtYRi4dLd5SerkePC8EKmQFES3VNuwgZULHU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOOPv1yapcd8msc9zuwMvTUoU9L1U-T27vOhom3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMpRyrzHfiULzxnh72zQe1sDufyjbntard7-qvM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOa60CdAZCGYczCaUXIvxLP4DsuiUIhe0V3r-5c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOF-h7odOuljuQa1L8Qlm0vvldRmdacB4Kd7U_J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOV2LLWtgATl3kCm5kRYfJ_8uKonEDUe7dB9ENr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN7mu-bYUTB9n1fb8QemoBRRC4_6Z-QLKTomOse=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPvyvIfpBU8qn42XUq4FwQlw82VJbIXevrfR_kw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPSQBSEaod1L_CtMrFWi36DCD5pU0aBGVIl5eEc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOpzHlVmrlI21EdRgbVJS-zlf8dCuFYz2prcPfV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNfpqZGKd-HbH8LlpPBcFrCi06xRq9GCzgpBrYz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPlgLvm7V5MaDbJK-cr7pcb1ojLMxCRY-iXpCBu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPp4mSKdSlSVoth7GDucktcUER6g53C7lxVzFwC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOEhUqCURhgPwH44-d6VsM2360g5siz0NjY5iNL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPBwrePQqRPrQcx_V98dpxknDi504zOufrlSPfM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNnZoNgYw7PMUPAFmWs-FV2lbCcyNJDuKiFnIPS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNTwS7uFOiO0eiPqRmR2Czauj8mkIJSxMaqh-G8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNS3ttpuorTmLeRsodQL7nDQbrsTUtIXQNOTxIr=w150-h150-k-no-p']",42591
86,Alun-Alun Purbalingga,Nurul Tiyasing widi,5.0,"Tempatnya bagus, strategis, luas, nyaman, bersih dan tentunya ramai. Fasilitasnya juga lengkap, ada toilet dan tempat duduk yang luas. Terdapat toilet yang bersih, tapi tempatnya di pojok jadi ngga terlalu kelihatan banget. Alun-alunnua deket masjid juga, jadi kalau mau sholat jadi deket gampang dicari. Rumputnya juga bagus, Tempatnya selalu rame, dari pagi, siang, sore maupun malam. Terdapat pepohonan juga, jadi ngga terlalu panas banget pas siang-siang. Kalo malem juga tempatnya bagus, ada lampu warna-warni yang nyala juga. Ada tulisan Purbalingga sebagai ikon tempat. Menurut saya tempat ini bagus dan strategis. Jadi rekomendasi untuk dikunjungi sebagai tempat bersantai ataupun sebagai tempat untuk efent!!!",4 bulan lalu,2023-08-05 16:22:14.768,1,8,25,https://www.google.com/maps/contrib/111682241753411517785/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjW2f_O2dDvmRABi7EaPGAhKxeWEwpRnvWBMtU__USMeTh0=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipMdMdYOaGFh81In15QpWORcBCyj6tMVhu_1eNS-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMYiDDEOondb_GWuyPaU5x3FPfDI2w-UnLN-mm0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO-BGqIs_3HhWc03snCmYBRUhreAebGj5hKALzs=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO5I_z6A0Q--_9I6GemI8Oxb9Y6a8jtMOZvNpjY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPjSFDy5yNYoGh6Pasw5ExZUAJ-U2QoHmTXHLOu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMlpm1lzaX8svIi7UyrpNvkAbYjzsbKGUE_Ad-E=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPLcMKStqoD1iuvcKpEKSQcZifF8jICWBdrC7Q4=w150-h150-k-no-p']",39327
86,Alun-Alun Purbalingga,Salsabielaa,5.0,"Tempat yang enak buat istirahat sejenak,banyak spot bermain nya bagi yang membawa anak kecil,dan dekat dengan masjid. tempat nya bersih. Alhamdulillah",2 bulan lalu,2023-09-24 23:25:07.206,1,8,29,https://www.google.com/maps/contrib/106368883067719088560/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUloEG3iTaMc3sqq8jWS0bU84fQ7MOk-3AhgySuWLmI9A=s120-c-rp-mo-ba2-br100,"['https://lh5.googleusercontent.com/p/AF1QipPQOviS4_slq7HsT2Qyaty6m5JUezslm32lIT-Y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMlRa3gRzDmjDf0NN118vdc7b75I4oS1f76ObXo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMPFU58xQok23hLm-uR2g38_o8klKdsdkWFc8Et=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOoqytQO1jauLCfmvGiaLJNqRPvUo7Q5hhdHcEN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNp329qc6AnopRjAFoBo3cr1Egpi66SKOyrmktT=w150-h150-k-no-p']",47084
86,Alun-Alun Purbalingga,muhammad mufti ramadhan,5.0,Tempat paling enak buat menikmati suasana malam di pirbalingga selain tempatnya luas alun alun nya sekarang jadi lebih bersih dan tertata ga kaya dulu cuma yang di sayangkan nyari tempat sampah susah. Masa iya mau buang sampah sembarangan sebagai generasi anti sampah miris tempat sampah jarang di alun alun. Kalau bisa di perbanyak lagi tempat sampah biar ga buang sampah sembarangan..,sebulan lalu,2023-10-13 13:06:55.061,0,96,184,https://www.google.com/maps/contrib/101611643980250571807/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocL8Dq328ehAnV_OCsc1QUOVlpS13nyC3EPKNaHwxsde6w=s120-c-rp-mo-ba4-br100,"['https://lh5.googleusercontent.com/p/AF1QipPclW0__tqg0tcLfPXbGCmqbIJFlXFYTgZSevgl=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPlqfFCeKie4ZrDICyAS-L7j3SXNvBcU_mHepC3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPRcNBwL1Sr66O3KhhFcZS1hVXRMw4_1z9aHFTZ=w150-h150-k-no-p']",65009
86,Alun-Alun Purbalingga,putri badriyah,4.0,"Malam minggu nya Ramai mirip disemarang sedikit.....
Cocok utk santai malam bersama keluarga...",2 minggu lalu,2023-11-25 14:54:41.846,0,31,218,https://www.google.com/maps/contrib/101485475106848642060/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjU3a2UBPeoBME0TL35NmP_7E5rqJ95P-EnW7Nf2_Rf3D1o=s120-c-rp-mo-ba4-br100,"['https://lh5.googleusercontent.com/p/AF1QipPo7LTdHe2-PZxV-QYmyC9WDEYZNI4AAP3_2i0a=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOBQw1bajrzsCJFt-ElGeDGEZRqLZkmDooCYMuU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNlAUVsMT2qyId_QsILeWncPGEKItOPODsL649C=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNCfWhvSalC7YgUphsUoknh61mfupB2DFMeQucj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMX6N-vgx63_l1OfkmHMStqcgAIm1lZDXhYAYZT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM3IWhJHvovVSFrsHa1ZX8Tfy9R5AwynwoUDqSQ=w150-h150-k-no-p']",66176
87,Puncak Pinus Becici Yogyakarta,adi setiawan,5.0,"Tempat healing yang menyenangkan di wilayah imogiri, letak nya di ujung atas dengan pemandangan hutan pinus.  Tak perlu khawatir lapar karna di sini tersedia warung dengan aneka jajanan. Bisa untuk Outbond juga.",2 minggu lalu,2023-11-29 11:36:34.387,0,72,51,https://www.google.com/maps/contrib/101300114428566923745/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVN0ZfbNRs5vkGam89a_znk3RhNAFV6UsGEH7KiHECrnQ=s120-c-rp-mo-ba4-br100,"['https://lh5.googleusercontent.com/p/AF1QipMQdEPVt0OQKKSXnyxz4gFeGe3HDlb3q0JTP3F5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOdaNY4oR9Onk5qcBp087WvZvqjWGpDc1KqSyBR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNeHJHLbhnAHiFHOefoVeCU6eYpHQpvp51Sb6XE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMd8R2s0r1nwEFRriqYkqVkvljIKOeFIA0uiDG8=w150-h150-k-no-p']",57873
87,Puncak Pinus Becici Yogyakarta,Benny Setyawan,5.0,"Bagus banget tempatnya. Harga makanan yang dijual di tiap warung juga murah2, semuanya udah tertera di banner, jadi ga khawatir dipentung harga sama penjual hehe. Jarak tempuh kalo dari pusat kota Jogja sekitar 45 menit. Jalurnya lumayan ekstrem, sudah full aspal cuma sempit dan naik-turun-belok cukup curam. Tiket masuk 5.000/orang, parkir motor 3.000.
Ada paguyuban musik budaya lesung juga di sini. Bayar seikhlasnya, berapapun oke. Ini saya niatnya foto, tapi ga taunya malah dipasangin selendang ibunya lalu disuruh joget tapi saya ga mau haha. Akhirnya gitu jadinya wkwk, diterima saja, ga pantas kalo ditolak itung-itung nyenengin ibu-ibu yang sedang cari nafkah.",2 bulan lalu,2023-09-18 15:24:55.844,2,108,412,https://www.google.com/maps/contrib/116508327826355746185/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUJyRMg9rOSxUb6U0MnkCKQWCA8VVvUxzgk1i4vJh61NfU=s120-c-rp-mo-ba5-br100,"['https://lh5.googleusercontent.com/p/AF1QipMk9XdO1IB9CvAqX_L_J-QnowUtMdadPTa0w9me=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOM1SDo4LiAixtEHUjrbJuqL8M8SKh8zVl__561=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMKPS3VofW3upTbse7xvGvZ5ZBVGimRKlkX5kvM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOvvU-gpCbt4T1gz0UNUkeIRtAf2fWhR_H56gr5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPmX6B3X_5UVDgMpV69azMI-aynnJTbbe5-27Q1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPxRevPf3ejS6kBghQkK4L0fjlev0WiYzFD2sqx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMjjFFy9_dBi-Dnj2w0CQfWcLtTzged_yGmEn4d=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNvQexzYmNPQ8oxfnPOnWT7D7Xltdws9plPZHhk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMWVnwSajxu_xH1Bi1kDZFlDtzTDU9JouFwrTlB=w150-h150-k-no-p']",10666
87,Puncak Pinus Becici Yogyakarta,UMMUNNISA FADLILA,5.0,"Lokasi yang cocok untuk tempat date dan pencari udara segar.
Biaya masuknya 5k per orang dan 5k untuk mobil. Kami kesana pukul setengah 5 sore bersama 2 balita dan tempatnya terbilang cukup sepi, namun tidak disarankan membawa balita kesana karena di area panggung puncak becicinya tidak ada penjagaan atau tiang pembatas jadi harus pengawasan super extra",sebulan lalu,2023-11-09 17:18:46.615,0,5,14,https://www.google.com/maps/contrib/117042641022928171007/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVQBl9J2TdjGQPdn-LAyZVCLESJVAYN7K5IYQS4Mu52Ock=s120-c-rp-mo-br100,"['https://lh5.googleusercontent.com/p/AF1QipOV-OKSSmZzdr2A1J7W8mBB0ejQewRXK1SKqm51=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPaENuacth7KrDHU3CkLi3hftoZZH0x22TZ5SIR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN1BXCvznMMcXk8U-V-eXKoG2tk7hHagd1zbIxR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNfFUlY-0pRrPVWRUu3WMRGYuwaNs6dfHjvPtD4=w150-h150-k-no-p']",52903
87,Puncak Pinus Becici Yogyakarta,Tata ita,5.0,"Letaknya agak jauh dr pusat kota yogyakarta rute perjalanan pun juga naik turun,
Tp terbayar lunas sama pemandangan di sini masih sangat asri, nyaman dan sejuk sekali, kalau sedang tidak kabut bisa melihat pemandangan yogyakarta dari puncak becici, ada spot foto gratis, juga menyediakan jasa tukang foto, ada kursi banyak di sekitar sini dan di area pemandangan puncak becici, di harapakan kalau ke sini pakai sandal/ sepatu yang nyaman, karena jalan nya dari parkiran agak jauh, juga area nya naik turun",sebulan lalu,2023-11-07 17:49:51.095,0,27,180,https://www.google.com/maps/contrib/114564076384204936996/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUSeeqrEJ9CTD775L9YVlVYf4bswocdn-cgHPinNIDuR5M=s120-c-rp-mo-ba5-br100,"['https://lh5.googleusercontent.com/p/AF1QipMtyMSxlc7hRQWYUop1Bwqc1N7BWJErKzqfD8aF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP_Yk0QitU4-b2jFrRilhR6EK1BtxH1N8HP2loc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNDj9dQmYSRpcBCERAwnltwrBPFTcPeR3O93Dv9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMK0XPs3M-db6LjDlMNzkCWKqfPvlF6e0iBHXwF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOGztOmVLwbP7su43_ECQ5e3W3cke3zPMXet3CO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNAnUoOP0kidmsokq8FE4_l9lDhbIVrd8PhaQo3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPDXaXV101j0Daj0NoWCrTcJT_oL-WghcweZXOs=w150-h150-k-no-p']",51361
87,Puncak Pinus Becici Yogyakarta,Arifa Ma'wa,5.0,"Rekomendasi untuk tempat rekreasi keluarga. Tiket masuknya terjangkau. Nuansa hutan pinus yang teduh. Tempatnya oke untuk berfoto-foto estetik. Ada fasilitas tour jeep dengan biaya tersendiri dan ada sewa hammock. Pakai sepatu kets/ sneakers akan lebih nyaman karena track nya berbatu, naik turun, dan sangat luas. Ada warung-warung juga yang menyediakan berbagai menu.",2 bulan lalu,2023-09-20 05:32:43.273,0,24,44,https://www.google.com/maps/contrib/106698097567941315468/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXukD8feCLj5t6ydBxRLiIxmGKt9ys3dr6xm3f6BdxDgC4a=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipPcZAj4IN96wRgEeSl70lroocYSad-73eE-Te7V=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNOZc1hnRFflSvae1bVOKimqO_NQX0ULKzxMW7d=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO8Wa8mmInPJ9EpVfWJwrqDSlRWfTRBs7I00ad2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzk8pV8kzqj_3m_eXvQJmCOHJUTssNKiUcJx4U=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNtglVPX9bKq3rJRsksZIenyAFxcvRoM9ILq3US=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM__ZnQ1DVOl6BegWQ95Cytt2O1fNpgBKcDSdQv=w150-h150-k-no-p']",7790
87,Puncak Pinus Becici Yogyakarta,Guntur Setyawan gorust,5.0,"Tempatnya bersih sekali, Bagus dan cocok untuk camping.
Ada juga jeep tournya, udaranya segar karena di atas bukit dan banyak pohon pinusnya.

Masuk ke dalam anda bisa menikmati lagu yang dinyanykan dengan alat musik tradisional...

Suasananya tenang cocok untuk refreshing melepas penat.

Tiket masuk kurang tahu karena saya waktu kesini ikut rombongan pariwisata dan saat masuk tidak di kenakan tiket (mungkin sudah di bayar pihak penyelenggara).",3 bulan lalu,2023-08-13 17:56:31.610,2,148,672,https://www.google.com/maps/contrib/115126600127509629779/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjW8eC2c32xVXtjp6atyPHmUh1LyZ_g6QB7uCKNWxD4Ydqio=s120-c-rp-mo-ba5-br100,"['https://lh5.googleusercontent.com/p/AF1QipNe_x8wOgmP3fJvYMOgjSaQGBzaWo2BmJN6tqKf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWMnocfLCKFUB3thzsmOJ-OQntc2SXGiJKxNAM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN9ujbYEnMAzceBwpE54sLz5zxmRvu5rigMxYuB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNjRvTITWNJkVq3mAcyI6vG7qkHxQRlc0U4AN9W=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPmtc7N0QzaIlDhp1giOv48bf2krrhIMyr0MLqe=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNscN1i7tdXc9YuAZ86Xmvbf-BDxsRoboV-EcRb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOxNeCAA0mmCW6tNXnfsjdzh1XVpzxcMtJVzEob=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPzCBJzMeasjFX9EnpHwuttVSsPxY442ltFVRhy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPHN3--ok7uglT52vN21w9Htzg4mLy0joapGEh0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPRGA6qsBLvnUzvnQgYnkiL68vfmCMYrvTWnnjq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQef12XLbFog8GHfXYxyp6bYR7yOY_eKDK6UnV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOm_igZ_F1g6C8QgmimJhCxyUq8xIH5MjvFCI1H=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNk-UJon7zIBuwiE21E-f9dbkfmBDfQtvpYayrt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMflPVQwM6xfH7p5m16HS7Wp5aXVkS7lGm51ipy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPofSjb8np_TXayuXd-vuMhAsL_d4V-TcGBj67d=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP_0HRo7AhK8BhPxLAR4cqtRhejuFmhRGQgiBiK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMVouETQjkr3OSTb3TiquD1OcqePIT3FGk1CLi0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOhf5KpO_TMRRhHAmZ9UlwrrDXPfT7t0oo2TunS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP0c3DKSbaNiNZ88-dK9e3S53z6-_gR4txQ4U_B=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMNe8QOmsKBxVrJ5tJgP1M2FvX8RLqOUkSt_mI9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMIeSoo7J3CHkFhD_OvfeaFZMwANzb5eLzuDTsi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNc7-ajpzNQ_jMuNkRx1jvoGxKct1IKt5MXOdhH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNn_6ioDWGIokNsqOHE-75FAcSivwk4KAg5dT0r=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPLm6OOeWHHz90DDXIo-wsmuOE7sYsR-PrHIebL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO2gkFr2zWr8GloVUsdJN_QamoJ9BEDLMK2iXR8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMBHT_9XHosbmEs8XOM5FH2qfX-qR4t4TGF1GT8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNbpM7S4_8sGzODc0-JG32wywlASrjii8lzOJ46=w150-h150-k-no-p']",21884
